order_id;order_datetime;customer_id;country;city;category;product;unit_price;quantity;discount;payment_method;channel
42678;2024-05-01 15:00:00;1857;Iceland;Reykjavik;Office;Office Chair;13698.93;1;0.05;Mastercard;Web
42679;2024-07-04 13:00:00;5053;Finland;Tampere;Music;Guitar;16097.57;5;0.15;Visa;Partner
42680;2023-02-27 20:00:00;4810;Norway;Trondheim;Gaming;Console;8567.12;2;0.05;Vipps;Partner
42681;2024-04-27 23:00:00;7932;Sweden;Malmö;Music;Guitar;1241.74;1;0.0;PayPal;In-Store
42682;2024-06-24 09:00:00;6608;Norway;Oslo;Outdoors;Tent;21234.63;3;0.1;Visa;In-Store
42683;2023-10-16 02:00:00;3490;Sweden;Stockholm;Sports;Running Shoes;22268.54;5;0.0;Vipps;In-Store
42684;2023-08-19 01:00:00;4365;Finland;Helsinki;Outdoors;Camping Stove;18965.7;2;0.05;PayPal;In-Store
42685;2024-12-25 18:00:00;5202;Finland;Turku;Sports;Running Shoes;17465.17;4;0.05;Invoice;Mobile
42686;2024-03-29 03:00:00;5364;Iceland;Reykjavik;Music;Drum Kit;4772.55;1;0.0;Visa;Partner
42687;2023-01-18 17:00:00;5065;Iceland;Reykjavik;Gaming;VR Headset;24040.31;3;0.15;Vipps;Web
42688;2024-05-24 00:00:00;4857;Iceland;Reykjavik;Music;Bass;9749.48;1;0.0;Vipps;Web
42689;2024-09-06 07:00:00;3466;Norway;Tromsø;Gaming;Gaming Chair;19709.14;4;0.0;Invoice;Web
42690;2023-10-16 06:00:00;5280;Sweden;Malmö;Electronics;Smartphone;7702.04;4;0.0;Visa;Web
42691;2023-10-20 00:00:00;9104;Sweden;Gothenburg;Music;Guitar;1816.56;2;0.15;Mastercard;Mobile
42692;2023-12-17 08:00:00;1859;Norway;Stavanger;Sports;Running Shoes;13914.4;4;0.0;Invoice;Web
42693;2023-09-21 01:00:00;4014;Iceland;Reykjavik;Sports;Yoga Mat;18212.39;4;0.05;PayPal;In-Store
42694;2024-01-02 17:00:00;1129;Sweden;Gothenburg;Electronics;Laptop;14788.42;3;0.15;Mastercard;In-Store
42695;2024-06-10 21:00:00;1432;Finland;Turku;Gaming;Gaming Chair;4519.13;3;0.0;Invoice;Web
42696;2023-01-08 17:00:00;1134;Iceland;Kopavogur;Office;Whiteboard;17060.99;3;0.0;Vipps;Mobile
42697;2024-07-02 05:00:00;8935;Denmark;Copenhagen;Gaming;Gaming Chair;21257.43;5;0.1;Vipps;In-Store
42698;2024-01-11 15:00:00;7481;Finland;Turku;Music;Guitar;18866.43;1;0.05;Invoice;Web
42699;2024-02-28 17:00:00;2603;Finland;Tampere;Outdoors;Backpack;7115.58;1;0.0;Invoice;In-Store
42700;2024-11-09 01:00:00;5742;Norway;Oslo;Outdoors;Backpack;10716.52;4;0.0;Visa;Web
42701;2024-06-24 06:00:00;1392;Denmark;Copenhagen;Sports;Treadmill;1270.69;1;0.0;Invoice;Partner
42702;2024-08-26 05:00:00;2053;Iceland;Reykjavik;Outdoors;Backpack;24224.84;4;0.0;Visa;Partner
42703;2023-06-06 22:00:00;5065;Sweden;Stockholm;Outdoors;Camping Stove;10041.25;1;0.1;Invoice;Web
42704;2024-02-13 19:00:00;8044;Finland;Turku;Music;Drum Kit;10824.86;3;0.0;Visa;Partner
42705;2023-06-30 06:00:00;1152;Norway;Stavanger;Music;Bass;21687.04;1;0.0;PayPal;In-Store
42706;2024-11-08 14:00:00;7390;Sweden;Malmö;Office;Office Chair;17186.32;3;0.0;Invoice;Web
42707;2023-04-12 11:00:00;1846;Finland;Tampere;Office;Office Chair;21940.97;5;0.1;Invoice;In-Store
42708;2023-01-31 14:00:00;4463;Iceland;Kopavogur;Gaming;Gaming Chair;20762.59;4;0.0;Vipps;Partner
42709;2023-01-07 13:00:00;4405;Denmark;Odense;Office;Desk Lamp;18192.4;1;0.0;Visa;In-Store
42710;2023-08-10 00:00:00;5824;Denmark;Odense;Gaming;Console;6631.21;2;0.1;Vipps;In-Store
42711;2024-11-13 10:00:00;5363;Finland;Tampere;Electronics;Laptop;7973.69;4;0.0;Vipps;Partner
42712;2023-11-20 12:00:00;9856;Iceland;Reykjavik;Outdoors;Backpack;19714.91;4;0.05;PayPal;Web
42713;2024-12-28 11:00:00;4862;Sweden;Malmö;Sports;Treadmill;12041.61;2;0.0;Invoice;Partner
42714;2023-08-02 10:00:00;2581;Norway;Tromsø;Office;Desk Lamp;11298.63;3;0.0;Visa;Mobile
42715;2024-08-23 12:00:00;3114;Sweden;Stockholm;Office;Whiteboard;15518.87;2;0.1;Visa;Web
42716;2024-02-23 21:00:00;3856;Finland;Turku;Outdoors;Camping Stove;5613.24;2;0.0;Mastercard;Partner
42717;2023-12-08 06:00:00;5299;Finland;Tampere;Outdoors;Camping Stove;6214.66;4;0.0;PayPal;Partner
42718;2023-05-04 12:00:00;6136;Norway;Trondheim;Gaming;Gaming Chair;3625.09;2;0.05;Invoice;Partner
42719;2024-07-19 18:00:00;6758;Denmark;Odense;Electronics;Headphones;7196.66;4;0.15;Mastercard;Web
42720;2024-07-21 09:00:00;2637;Denmark;Aarhus;Electronics;Smartphone;11441.7;1;0.0;Mastercard;Partner
42721;2023-08-02 13:00:00;9138;Finland;Turku;Music;Guitar;19402.66;3;0.05;PayPal;Mobile
42722;2023-02-17 05:00:00;4270;Iceland;Kopavogur;Gaming;GPU;14766.19;5;0.05;Visa;In-Store
42723;2023-06-26 14:00:00;6418;Denmark;Odense;Electronics;Monitor;2460.75;2;0.0;PayPal;Mobile
42724;2023-08-30 02:00:00;4655;Finland;Helsinki;Sports;Treadmill;8546.98;5;0.0;PayPal;Partner
42725;2023-12-15 05:00:00;7034;Finland;Helsinki;Sports;Yoga Mat;18836.85;4;0.0;Visa;Web
42726;2024-08-31 03:00:00;2886;Sweden;Stockholm;Gaming;Console;12666.36;1;0.0;Visa;Web
42727;2024-05-12 20:00:00;3623;Sweden;Gothenburg;Gaming;Gaming Chair;19405.68;3;0.0;Mastercard;In-Store
42728;2024-06-13 04:00:00;5253;Sweden;Stockholm;Music;Drum Kit;19305.0;1;0.05;Invoice;Mobile
42729;2024-04-20 03:00:00;4676;Denmark;Odense;Office;Desk Lamp;13061.18;5;0.0;PayPal;Web
42730;2024-02-28 15:00:00;8440;Sweden;Gothenburg;Office;Notebook;22862.4;2;0.1;Mastercard;Mobile
42731;2023-09-20 23:00:00;9925;Norway;Bergen;Outdoors;Camping Stove;19992.77;1;0.05;Invoice;Partner
42732;2023-05-12 11:00:00;9157;Sweden;Malmö;Electronics;Headphones;1186.17;4;0.0;Visa;Mobile
42733;2024-12-01 04:00:00;7731;Finland;Turku;Music;Guitar;18710.24;1;0.0;PayPal;Partner
42734;2024-02-18 09:00:00;8829;Finland;Turku;Outdoors;Kayak;22485.05;2;0.1;Visa;Web
42735;2023-04-29 03:00:00;1936;Finland;Turku;Gaming;GPU;20372.3;3;0.1;PayPal;Partner
42736;2023-03-28 21:00:00;4502;Finland;Turku;Outdoors;Tent;5703.96;4;0.15;Mastercard;Web
42737;2023-10-22 13:00:00;4113;Sweden;Stockholm;Office;Desk Lamp;13046.06;4;0.0;PayPal;In-Store
42738;2023-04-10 09:00:00;7455;Norway;Oslo;Outdoors;Camping Stove;3646.23;4;0.05;Vipps;In-Store
42739;2024-05-27 04:00:00;7442;Iceland;Reykjavik;Sports;Football;12985.18;1;0.15;Invoice;Web
42740;2023-03-02 15:00:00;3334;Iceland;Reykjavik;Sports;Football;12828.59;1;0.1;Mastercard;In-Store
42741;2024-07-24 02:00:00;3080;Finland;Helsinki;Sports;Yoga Mat;7288.57;1;0.1;Vipps;Mobile
42742;2024-07-03 06:00:00;1335;Iceland;Reykjavik;Outdoors;Tent;7566.78;2;0.0;Vipps;Web
42743;2023-03-20 18:00:00;9258;Norway;Tromsø;Music;Microphone;3922.26;1;0.05;Mastercard;In-Store
42744;2024-08-24 14:00:00;8601;Denmark;Aarhus;Office;Whiteboard;5437.61;5;0.0;Invoice;Web
42745;2024-01-04 09:00:00;5847;Finland;Turku;Electronics;Keyboard;8497.62;5;0.1;Vipps;In-Store
42746;2023-04-12 04:00:00;1224;Finland;Turku;Sports;Treadmill;18817.27;3;0.0;Invoice;Partner
42747;2023-09-16 17:00:00;6628;Finland;Helsinki;Gaming;Console;20139.37;4;0.0;Invoice;Web
42748;2023-12-02 08:00:00;5502;Iceland;Kopavogur;Sports;Football;8963.41;2;0.0;Invoice;In-Store
42749;2023-10-31 10:00:00;9003;Finland;Tampere;Electronics;Keyboard;1815.21;4;0.05;PayPal;In-Store
42750;2023-10-27 17:00:00;1047;Iceland;Kopavogur;Electronics;Laptop;10303.86;5;0.0;Vipps;Partner
42751;2024-10-25 06:00:00;2409;Sweden;Gothenburg;Music;Guitar;22968.03;5;0.0;PayPal;Web
42752;2024-03-11 06:00:00;9308;Sweden;Malmö;Electronics;Monitor;19021.1;5;0.0;PayPal;Web
42753;2024-11-16 16:00:00;5556;Iceland;Reykjavik;Music;Drum Kit;13810.19;3;0.15;Visa;Mobile
42754;2023-05-25 01:00:00;6415;Sweden;Malmö;Office;Desk Lamp;21229.07;2;0.0;Vipps;Mobile
42755;2024-11-10 00:00:00;8695;Denmark;Aarhus;Sports;Running Shoes;9168.27;3;0.15;Vipps;In-Store
42756;2023-06-20 05:00:00;8918;Finland;Turku;Sports;Football;18054.09;3;0.05;Invoice;Mobile
42757;2024-03-03 21:00:00;8125;Denmark;Aarhus;Sports;Football;3213.97;1;0.05;Vipps;In-Store
42758;2023-11-13 04:00:00;9528;Sweden;Gothenburg;Sports;Treadmill;22451.76;3;0.0;Vipps;In-Store
42759;2024-07-30 08:00:00;9671;Finland;Helsinki;Electronics;Smartphone;23556.11;2;0.1;Vipps;Mobile
42760;2024-09-26 07:00:00;9278;Sweden;Gothenburg;Gaming;Console;11630.03;5;0.15;Vipps;In-Store
42761;2023-08-29 23:00:00;1836;Norway;Oslo;Office;Whiteboard;407.16;1;0.05;Vipps;In-Store
42762;2024-03-02 04:00:00;7081;Norway;Tromsø;Music;Drum Kit;16776.72;3;0.15;Visa;Mobile
42763;2023-07-17 21:00:00;9823;Denmark;Odense;Electronics;Monitor;13656.1;2;0.15;PayPal;Mobile
42764;2023-07-30 05:00:00;6851;Denmark;Copenhagen;Gaming;VR Headset;12013.85;2;0.15;PayPal;Mobile
42765;2023-02-05 07:00:00;3047;Iceland;Reykjavik;Outdoors;Kayak;15317.15;2;0.05;Mastercard;Web
42766;2024-12-22 14:00:00;5417;Norway;Oslo;Music;Bass;16479.77;2;0.0;PayPal;Web
42767;2023-02-28 03:00:00;9648;Iceland;Kopavogur;Office;Notebook;8700.06;2;0.1;PayPal;Mobile
42768;2024-12-06 02:00:00;6848;Iceland;Kopavogur;Outdoors;Kayak;18151.7;4;0.0;Invoice;Partner
42769;2024-08-11 01:00:00;3513;Sweden;Gothenburg;Music;Bass;20235.71;1;0.1;Mastercard;Web
42770;2024-03-08 18:00:00;1376;Norway;Stavanger;Gaming;GPU;6540.16;1;0.0;PayPal;Mobile
42771;2023-02-07 13:00:00;1791;Sweden;Gothenburg;Office;Office Chair;1289.76;4;0.15;Invoice;Web
42772;2023-12-14 03:00:00;2741;Norway;Oslo;Outdoors;Tent;2964.24;2;0.05;Mastercard;Web
42773;2024-03-28 12:00:00;2485;Finland;Turku;Sports;Yoga Mat;23877.05;1;0.0;Mastercard;Web
42774;2024-04-07 22:00:00;1496;Sweden;Malmö;Gaming;GPU;19921.89;4;0.15;Mastercard;Partner
42775;2024-01-31 06:00:00;4627;Finland;Helsinki;Music;Drum Kit;14742.26;5;0.0;PayPal;Partner
42776;2024-04-06 10:00:00;3186;Iceland;Kopavogur;Sports;Treadmill;19079.16;4;0.1;Invoice;Web
42777;2024-04-14 08:00:00;6412;Sweden;Stockholm;Gaming;GPU;15524.91;3;0.1;Mastercard;In-Store
42778;2024-04-25 04:00:00;5031;Norway;Bergen;Outdoors;Kayak;22856.0;4;0.0;Invoice;In-Store
42779;2023-04-18 14:00:00;3457;Denmark;Copenhagen;Office;Desk Lamp;15686.8;2;0.1;PayPal;Web
42780;2024-11-28 14:00:00;3755;Iceland;Reykjavik;Electronics;Headphones;5833.18;4;0.0;Visa;Web
42781;2023-03-04 12:00:00;5267;Iceland;Kopavogur;Sports;Yoga Mat;4099.43;3;0.05;Invoice;In-Store
42782;2023-12-05 07:00:00;8804;Sweden;Stockholm;Gaming;GPU;8503.15;4;0.0;Invoice;Partner
42783;2023-02-03 22:00:00;3164;Norway;Bergen;Music;Drum Kit;16011.74;1;0.1;Invoice;Mobile
42784;2024-01-02 03:00:00;1986;Denmark;Copenhagen;Electronics;Monitor;18615.98;3;0.0;PayPal;In-Store
42785;2024-08-28 19:00:00;2761;Iceland;Reykjavik;Outdoors;Camping Stove;16643.6;2;0.1;Mastercard;Web
42786;2023-07-31 02:00:00;6688;Iceland;Reykjavik;Music;Bass;15307.04;4;0.0;Vipps;Mobile
42787;2024-04-11 03:00:00;9965;Denmark;Odense;Music;Bass;21264.2;2;0.0;Vipps;Mobile
42788;2023-09-11 14:00:00;1106;Finland;Tampere;Sports;Football;14956.52;3;0.05;Vipps;In-Store
42789;2023-09-20 06:00:00;6307;Sweden;Stockholm;Gaming;VR Headset;19396.71;2;0.05;Invoice;Web
42790;2024-04-24 14:00:00;8120;Finland;Tampere;Office;Notebook;9502.18;3;0.05;Invoice;Web
42791;2024-08-11 17:00:00;3734;Finland;Tampere;Gaming;GPU;9593.77;5;0.0;PayPal;Mobile
42792;2023-03-28 00:00:00;2709;Iceland;Kopavogur;Music;Bass;2670.59;4;0.0;Invoice;In-Store
42793;2024-08-14 16:00:00;8390;Norway;Trondheim;Electronics;Laptop;18453.3;4;0.05;Invoice;Partner
42794;2023-11-03 20:00:00;1816;Denmark;Aarhus;Outdoors;Kayak;76.26;4;0.0;Invoice;Web
42795;2023-02-26 20:00:00;2719;Sweden;Stockholm;Music;Drum Kit;1066.35;5;0.05;Vipps;Partner
42796;2024-04-04 04:00:00;7825;Norway;Tromsø;Electronics;Smartphone;12656.7;3;0.05;Invoice;Mobile
42797;2024-12-28 20:00:00;7475;Iceland;Kopavogur;Sports;Running Shoes;3006.72;4;0.0;Mastercard;Web
42798;2024-11-24 18:00:00;6951;Norway;Oslo;Music;Drum Kit;5848.21;3;0.0;PayPal;Mobile
42799;2024-07-12 16:00:00;8709;Iceland;Reykjavik;Electronics;Smartphone;15676.02;2;0.15;Visa;In-Store
42800;2024-07-20 10:00:00;4184;Sweden;Stockholm;Music;Guitar;11879.81;4;0.0;Mastercard;Partner
42801;2024-01-30 06:00:00;5917;Iceland;Kopavogur;Music;Bass;17011.0;3;0.0;Mastercard;Mobile
42802;2023-12-09 18:00:00;3389;Denmark;Odense;Gaming;GPU;14650.06;3;0.0;Mastercard;Mobile
42803;2023-07-23 09:00:00;2561;Denmark;Odense;Gaming;Gaming Chair;16472.8;5;0.0;Mastercard;Web
42804;2023-01-03 19:00:00;8586;Sweden;Malmö;Music;Guitar;20834.12;3;0.15;Visa;In-Store
42805;2024-11-21 12:00:00;7608;Finland;Turku;Music;Drum Kit;21194.19;5;0.1;PayPal;Mobile
42806;2024-06-21 07:00:00;9710;Sweden;Malmö;Music;Guitar;7550.11;2;0.0;Visa;Web
42807;2024-12-12 02:00:00;1835;Sweden;Stockholm;Office;Office Chair;13009.44;5;0.0;Invoice;Mobile
42808;2024-07-05 08:00:00;3642;Iceland;Kopavogur;Music;Microphone;2955.05;1;0.0;PayPal;Web
42809;2024-04-09 10:00:00;4013;Sweden;Stockholm;Gaming;GPU;16787.99;4;0.05;Visa;Partner
42810;2023-05-11 18:00:00;5359;Norway;Trondheim;Music;Bass;8170.22;4;0.0;Vipps;Mobile
42811;2024-07-05 10:00:00;8446;Iceland;Reykjavik;Electronics;Laptop;8113.27;5;0.05;Mastercard;Partner
42812;2024-02-01 19:00:00;8579;Denmark;Odense;Music;Guitar;11828.68;4;0.0;Mastercard;Partner
42813;2023-05-13 22:00:00;9441;Denmark;Copenhagen;Music;Drum Kit;18054.99;4;0.0;Mastercard;Mobile
42814;2023-02-05 12:00:00;8550;Finland;Helsinki;Outdoors;Backpack;12936.14;4;0.0;Mastercard;Web
42815;2024-10-30 10:00:00;8448;Norway;Tromsø;Gaming;Gaming Chair;8327.44;3;0.0;Visa;In-Store
42816;2023-11-03 09:00:00;5177;Norway;Stavanger;Office;Whiteboard;18218.41;3;0.0;Vipps;Mobile
42817;2024-05-22 20:00:00;4839;Sweden;Malmö;Sports;Running Shoes;19162.97;1;0.15;Vipps;Web
42818;2024-01-31 19:00:00;5840;Iceland;Reykjavik;Gaming;Gaming Chair;4646.15;5;0.0;Mastercard;Mobile
42819;2024-08-03 10:00:00;6261;Sweden;Malmö;Sports;Football;7466.87;1;0.05;PayPal;Web
42820;2023-04-19 03:00:00;9103;Norway;Oslo;Music;Bass;14247.54;5;0.0;PayPal;Mobile
42821;2023-02-20 18:00:00;6585;Denmark;Aarhus;Music;Drum Kit;12008.36;5;0.0;Vipps;Web
42822;2023-12-28 11:00:00;2957;Iceland;Reykjavik;Sports;Yoga Mat;5818.34;2;0.15;Vipps;Mobile
42823;2023-11-20 07:00:00;5764;Sweden;Gothenburg;Gaming;VR Headset;22987.44;2;0.15;Vipps;In-Store
42824;2024-05-04 05:00:00;8169;Iceland;Kopavogur;Outdoors;Tent;24702.96;2;0.0;Invoice;Partner
42825;2024-11-25 09:00:00;7920;Norway;Tromsø;Electronics;Laptop;19477.45;5;0.15;PayPal;Partner
42826;2024-01-03 13:00:00;8057;Denmark;Odense;Outdoors;Kayak;3544.15;1;0.0;Visa;In-Store
42827;2023-04-13 18:00:00;4243;Sweden;Malmö;Gaming;GPU;23046.74;2;0.05;Visa;In-Store
42828;2023-06-23 23:00:00;6111;Sweden;Stockholm;Gaming;Console;12498.03;2;0.15;Mastercard;In-Store
42829;2023-07-25 01:00:00;3888;Denmark;Aarhus;Office;Office Chair;14076.42;2;0.0;Visa;In-Store
42830;2024-03-31 01:00:00;8997;Sweden;Malmö;Gaming;Gaming Chair;10466.42;2;0.15;Vipps;In-Store
42831;2023-10-01 04:00:00;9511;Finland;Turku;Office;Notebook;13182.5;5;0.0;Visa;Mobile
42832;2023-05-03 08:00:00;6621;Norway;Tromsø;Office;Notebook;10679.43;3;0.0;Vipps;Mobile
42833;2024-07-17 02:00:00;8346;Norway;Tromsø;Outdoors;Kayak;14156.69;5;0.15;Vipps;In-Store
42834;2024-03-13 09:00:00;6571;Denmark;Copenhagen;Sports;Running Shoes;22161.07;2;0.15;Vipps;Web
42835;2024-04-29 14:00:00;9898;Norway;Trondheim;Office;Office Chair;4887.07;3;0.0;PayPal;Partner
42836;2023-09-13 19:00:00;5984;Norway;Trondheim;Office;Desk Lamp;14486.49;4;0.0;Visa;In-Store
42837;2024-07-27 00:00:00;2117;Iceland;Reykjavik;Outdoors;Camping Stove;12503.94;2;0.1;PayPal;In-Store
42838;2024-08-10 10:00:00;5424;Denmark;Odense;Gaming;VR Headset;8503.64;1;0.0;PayPal;In-Store
42839;2024-03-03 10:00:00;1994;Norway;Trondheim;Sports;Treadmill;599.44;1;0.15;Invoice;Mobile
42840;2023-09-07 23:00:00;2094;Denmark;Copenhagen;Office;Whiteboard;2443.87;1;0.05;Invoice;Partner
42841;2023-07-31 10:00:00;3471;Sweden;Malmö;Electronics;Laptop;351.57;5;0.0;Invoice;Web
42842;2023-09-12 23:00:00;3664;Denmark;Odense;Music;Microphone;21522.6;3;0.0;PayPal;Web
42843;2024-06-29 03:00:00;8250;Iceland;Reykjavik;Music;Bass;1963.23;4;0.15;Mastercard;Partner
42844;2024-05-07 17:00:00;4233;Denmark;Copenhagen;Outdoors;Tent;8826.48;5;0.0;Mastercard;Web
42845;2023-10-21 18:00:00;2391;Iceland;Kopavogur;Outdoors;Tent;15214.67;4;0.15;Mastercard;Partner
42846;2024-04-09 13:00:00;1463;Iceland;Kopavogur;Sports;Treadmill;4343.67;1;0.0;Mastercard;Partner
42847;2024-04-02 09:00:00;5850;Sweden;Gothenburg;Sports;Yoga Mat;12860.06;1;0.0;PayPal;In-Store
42848;2023-12-17 12:00:00;1723;Sweden;Stockholm;Electronics;Smartphone;14116.14;5;0.0;Visa;Web
42849;2024-10-08 04:00:00;9007;Denmark;Copenhagen;Gaming;Gaming Chair;3603.76;2;0.0;Invoice;In-Store
42850;2023-11-25 02:00:00;9368;Iceland;Reykjavik;Electronics;Laptop;19722.29;4;0.05;PayPal;Web
42851;2024-10-02 17:00:00;4847;Finland;Turku;Gaming;GPU;9366.44;3;0.0;PayPal;Partner
42852;2024-12-16 03:00:00;2879;Finland;Turku;Gaming;Console;19432.98;2;0.05;PayPal;Web
42853;2023-11-25 13:00:00;7688;Denmark;Odense;Gaming;GPU;1538.96;4;0.0;Visa;Partner
42854;2023-07-17 03:00:00;3923;Denmark;Aarhus;Sports;Yoga Mat;2045.47;1;0.0;Visa;Partner
42855;2024-12-26 23:00:00;5337;Norway;Trondheim;Office;Desk Lamp;18944.23;2;0.0;Visa;Partner
42856;2024-09-17 12:00:00;9326;Finland;Turku;Outdoors;Camping Stove;14320.78;1;0.0;Visa;Web
42857;2023-11-12 06:00:00;9862;Denmark;Aarhus;Outdoors;Tent;9272.79;1;0.15;Vipps;In-Store
42858;2023-04-06 00:00:00;8065;Norway;Stavanger;Outdoors;Kayak;7579.74;2;0.1;Invoice;Web
42859;2024-08-21 08:00:00;6074;Sweden;Stockholm;Outdoors;Backpack;3736.99;1;0.05;Vipps;In-Store
42860;2023-12-05 07:00:00;3071;Norway;Stavanger;Gaming;VR Headset;15965.03;2;0.1;PayPal;Partner
42861;2023-05-27 04:00:00;9785;Finland;Helsinki;Music;Drum Kit;9480.34;5;0.15;Mastercard;Web
42862;2023-03-30 06:00:00;1465;Finland;Tampere;Gaming;Console;16456.46;1;0.0;Vipps;In-Store
42863;2024-05-25 07:00:00;1342;Norway;Stavanger;Outdoors;Camping Stove;15145.82;3;0.0;Visa;Mobile
42864;2024-08-21 08:00:00;3146;Norway;Oslo;Outdoors;Backpack;13449.2;5;0.1;Mastercard;Web
42865;2023-05-24 13:00:00;3976;Finland;Tampere;Electronics;Keyboard;13530.93;4;0.0;PayPal;Partner
42866;2023-04-28 10:00:00;2857;Denmark;Aarhus;Music;Guitar;8416.39;3;0.0;Vipps;Partner
42867;2024-12-11 20:00:00;2561;Finland;Helsinki;Outdoors;Tent;24473.94;3;0.0;PayPal;Partner
42868;2024-03-06 14:00:00;8874;Finland;Turku;Gaming;Console;3259.18;2;0.15;Visa;Mobile
42869;2024-02-05 05:00:00;3332;Sweden;Stockholm;Office;Office Chair;19309.58;2;0.1;PayPal;Partner
42870;2023-09-23 03:00:00;7023;Norway;Bergen;Outdoors;Tent;17513.18;4;0.05;Vipps;Mobile
42871;2023-08-13 11:00:00;8458;Iceland;Reykjavik;Gaming;GPU;10418.54;4;0.05;Visa;Partner
42872;2024-07-29 05:00:00;4030;Finland;Tampere;Outdoors;Backpack;19334.42;4;0.05;Visa;Web
42873;2024-07-11 09:00:00;9692;Sweden;Stockholm;Office;Whiteboard;2337.83;3;0.0;PayPal;Mobile
42874;2024-10-24 18:00:00;2963;Iceland;Reykjavik;Outdoors;Kayak;19128.33;3;0.15;Mastercard;Mobile
42875;2024-05-22 15:00:00;5532;Iceland;Kopavogur;Gaming;Gaming Chair;3571.67;2;0.0;Mastercard;Web
42876;2024-03-09 22:00:00;2295;Iceland;Kopavogur;Sports;Running Shoes;8756.13;1;0.0;Vipps;Partner
42877;2023-01-05 15:00:00;9232;Finland;Turku;Gaming;VR Headset;1432.09;3;0.0;PayPal;Mobile
42878;2023-05-21 19:00:00;8563;Iceland;Reykjavik;Music;Drum Kit;4472.4;2;0.05;Vipps;Partner
42879;2023-05-12 07:00:00;8877;Sweden;Gothenburg;Office;Desk Lamp;23038.87;5;0.0;PayPal;In-Store
42880;2023-11-15 13:00:00;4444;Norway;Stavanger;Music;Bass;7435.84;1;0.05;Mastercard;In-Store
42881;2023-12-25 12:00:00;8536;Sweden;Stockholm;Gaming;VR Headset;2770.89;2;0.0;Mastercard;Web
42882;2024-05-25 20:00:00;8696;Denmark;Copenhagen;Music;Microphone;24596.47;1;0.1;Invoice;In-Store
42883;2023-04-21 11:00:00;7827;Finland;Helsinki;Sports;Yoga Mat;6191.75;3;0.1;Vipps;Partner
42884;2024-11-10 12:00:00;4124;Denmark;Copenhagen;Sports;Yoga Mat;20173.42;2;0.15;Invoice;Partner
42885;2024-02-12 00:00:00;2114;Finland;Turku;Music;Microphone;15632.04;4;0.05;Visa;Mobile
42886;2023-05-12 14:00:00;3165;Iceland;Reykjavik;Outdoors;Tent;23725.48;4;0.05;Visa;Web
42887;2023-06-19 21:00:00;3451;Denmark;Odense;Office;Desk Lamp;7151.57;5;0.05;PayPal;In-Store
42888;2023-01-03 02:00:00;5126;Denmark;Copenhagen;Gaming;Console;8183.57;2;0.1;PayPal;Mobile
42889;2024-10-07 05:00:00;5439;Denmark;Copenhagen;Outdoors;Kayak;14921.22;3;0.1;PayPal;Web
42890;2024-06-10 18:00:00;7738;Finland;Turku;Gaming;Gaming Chair;11040.5;1;0.0;Vipps;In-Store
42891;2024-09-04 10:00:00;4979;Finland;Turku;Outdoors;Backpack;6372.05;3;0.05;Vipps;Mobile
42892;2023-08-31 07:00:00;3558;Iceland;Kopavogur;Outdoors;Tent;16934.67;1;0.0;Mastercard;Partner
42893;2024-10-29 17:00:00;1553;Iceland;Kopavogur;Sports;Treadmill;7773.78;1;0.0;PayPal;Mobile
42894;2023-10-26 01:00:00;1792;Finland;Tampere;Sports;Treadmill;8974.47;3;0.15;Invoice;Partner
42895;2023-09-21 13:00:00;3647;Denmark;Aarhus;Sports;Yoga Mat;13815.65;1;0.0;PayPal;Mobile
42896;2023-09-05 03:00:00;4908;Denmark;Odense;Office;Desk Lamp;20829.61;2;0.0;Mastercard;Partner
42897;2024-10-29 17:00:00;6600;Norway;Oslo;Music;Bass;19742.56;5;0.15;Mastercard;Mobile
42898;2024-12-20 16:00:00;1716;Sweden;Gothenburg;Office;Desk Lamp;5574.24;2;0.0;Mastercard;Partner
42899;2023-01-17 19:00:00;3827;Sweden;Malmö;Electronics;Laptop;611.79;1;0.05;Visa;In-Store
42900;2024-06-17 09:00:00;8832;Norway;Stavanger;Music;Drum Kit;20673.51;3;0.0;Mastercard;Web
42901;2023-11-29 08:00:00;2184;Norway;Oslo;Sports;Running Shoes;8771.2;2;0.0;Mastercard;In-Store
42902;2023-06-16 01:00:00;1481;Finland;Helsinki;Office;Desk Lamp;19954.17;1;0.0;Invoice;Web
42903;2024-11-08 12:00:00;3798;Denmark;Copenhagen;Electronics;Monitor;802.74;2;0.15;Vipps;Web
42904;2023-09-30 21:00:00;6949;Denmark;Aarhus;Outdoors;Camping Stove;1667.72;1;0.1;Visa;Mobile
42905;2023-08-02 16:00:00;1719;Norway;Trondheim;Gaming;VR Headset;6739.59;4;0.1;Invoice;Web
42906;2024-06-17 09:00:00;9550;Sweden;Malmö;Office;Whiteboard;22600.18;1;0.0;Visa;Mobile
42907;2024-10-11 21:00:00;2520;Norway;Tromsø;Sports;Running Shoes;21168.82;2;0.15;Mastercard;Web
42908;2023-01-13 01:00:00;3839;Iceland;Reykjavik;Music;Bass;13755.38;1;0.05;Visa;Partner
42909;2024-10-15 02:00:00;4003;Sweden;Gothenburg;Music;Bass;811.03;3;0.1;Vipps;Web
42910;2024-03-13 17:00:00;7733;Denmark;Copenhagen;Music;Bass;19275.31;2;0.15;Vipps;Mobile
42911;2024-05-30 10:00:00;1981;Sweden;Gothenburg;Office;Desk Lamp;948.57;2;0.0;Vipps;Mobile
